benchmark_id,query_id,ok,correct,latency_s,attempts,response,error
run_006,2,True,False,0.184,1,[mock] response to: Sky color?,
run_005,98,True,False,0.477,1,[mock] response to: Who directed the film Pulp Fiction?,
run_006,3,True,False,0.324,1,[mock] response to: H2O?,
run_006,1,True,False,0.452,1,[mock] response to: 2+2?,
run_006,6,True,False,0.168,1,[mock] response to: Pi to 2 decimals?,
run_006,8,True,False,0.105,1,[mock] response to: Fastest land animal?,
run_006,4,True,False,0.348,1,[mock] response to: Cat sound?,
run_006,7,True,False,0.231,1,[mock] response to: Days in a week?,
run_006,5,True,False,0.471,1,[mock] response to: Smallest prime?,
run_006,11,True,False,0.222,1,[mock] response to: What is the largest planet in our solar system?,
run_006,10,True,False,0.307,1,[mock] response to: Who wrote Hamlet?,
run_006,9,True,False,0.364,1,[mock] response to: What is the capital of France?,
run_006,14,True,False,0.123,1,[mock] response to: Who painted the Mona Lisa?,
run_006,12,True,False,0.226,1,[mock] response to: What is the chemical symbol for gold?,
run_006,17,True,False,0.111,1,[mock] response to: Who discovered penicillin?,
run_006,18,True,False,0.161,1,[mock] response to: What planet is known as the Red Planet?,
run_006,16,True,False,0.318,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_006,13,True,False,0.492,1,[mock] response to: How many continents are there?,
run_006,15,True,False,0.458,1,[mock] response to: What is the capital of Australia?,
run_006,22,True,False,0.169,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_006,20,True,False,0.385,1,[mock] response to: What is the longest river in the world?,
run_006,19,True,False,0.477,1,[mock] response to: Who wrote 1984?,
run_006,21,True,False,0.394,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_006,27,True,False,0.124,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_006,23,True,False,0.333,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_006,28,True,False,0.109,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_006,26,True,False,0.263,1,[mock] response to: What is the derivative of sin(x)?,
run_006,25,True,False,0.340,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_006,30,True,False,0.118,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_006,24,True,True,0.485,1,[mock] response to: What is log base 2 of 1024?,
run_006,29,True,False,0.270,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_006,32,True,False,0.214,1,[mock] response to: What does DNA stand for?,
run_006,31,True,False,0.341,1,[mock] response to: Define entropy.,
run_006,34,True,False,0.205,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_006,33,True,False,0.318,1,[mock] response to: What does HTTP stand for?,
run_006,38,True,False,0.136,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_006,35,True,False,0.391,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_006,37,True,False,0.358,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_006,36,True,False,0.411,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_006,40,True,False,0.235,1,"[mock] response to: In Git, which command shows the working tree status?",
run_006,39,True,False,0.378,1,[mock] response to: What is the default port for HTTPS?,
run_006,41,True,False,0.341,1,[mock] response to: Hello in Spanish?,
run_006,42,True,False,0.307,1,[mock] response to: Goodbye in French?,
run_006,43,True,False,0.260,1,[mock] response to: Currency of Japan?,
run_006,45,True,False,0.223,1,[mock] response to: Capital of Mongolia?,
run_006,46,True,False,0.267,1,[mock] response to: Capital of Bhutan?,
run_006,50,True,False,0.113,1,[mock] response to: What is the smallest country in the world by area?,
run_006,48,True,False,0.215,1,[mock] response to: Which country has the most time zones?,
run_006,44,True,False,0.442,1,[mock] response to: Currency of Vietnam?,
run_006,49,True,False,0.203,1,[mock] response to: On which river does Budapest sit?,
run_006,47,True,False,0.456,1,[mock] response to: Capital of Liechtenstein?,
run_006,52,True,False,0.292,1,[mock] response to: Who was the first emperor of Rome?,
run_006,51,True,False,0.379,1,[mock] response to: In what year did the Berlin Wall fall?,
run_006,54,True,False,0.287,1,[mock] response to: The Magna Carta was signed in what year?,
run_006,56,True,False,0.231,1,[mock] response to: What is the chemical formula for glucose?,
run_006,53,True,False,0.367,1,[mock] response to: Which empire was ruled by Genghis Khan?,
run_006,57,True,False,0.244,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
run_006,59,True,False,0.193,1,[mock] response to: What is the SI base unit of amount of substance?,
run_006,55,True,False,0.381,1,[mock] response to: Which civilization built Machu Picchu?,
run_006,58,True,False,0.271,1,[mock] response to: What is the SI unit of electrical resistance?,
run_006,64,True,False,0.176,1,[mock] response to: Atomic number of uranium?,
run_006,61,True,False,0.311,1,[mock] response to: At what temperature in Celsius does pure water boil at sea l,
run_006,65,True,False,0.159,1,"[mock] response to: In a 12-hour analog clock, what is the angle in degrees betw",
run_006,60,True,False,0.381,1,[mock] response to: What is the speed of sound in air at sea level in m/s (appro,
run_006,63,True,False,0.337,1,[mock] response to: What is the name of the boundary around a black hole beyond ,
run_006,62,True,False,0.471,1,[mock] response to: How many pairs of chromosomes do humans normally have?,
run_006,67,True,True,0.389,1,"[mock] response to: Passage: ""The Suez Canal, opened in 1869, connects the Medit",
run_006,66,True,False,0.470,1,"[mock] response to: Read the following passage and answer the question. ""In 1969",
run_006,69,True,False,0.353,1,"[mock] response to: Long context. Passage: ""The Krebs cycle, also known as the c",
run_006,71,True,False,0.319,1,"[mock] response to: Consider this scenario: Alice, Bob, and Carol each have a di",
run_006,70,True,False,0.366,1,"[mock] response to: Long context. Passage: ""Black holes can be classified by mas",
run_006,68,True,False,0.457,1,"[mock] response to: Passage: ""In 1928, Alexander Fleming returned from a holiday",
run_006,75,True,False,0.185,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_006,72,True,True,0.404,1,"[mock] response to: A farmer has 17 sheep, and all but 9 die. How many are left?",
run_006,78,True,False,0.133,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_006,79,True,False,0.137,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_006,73,True,False,0.413,1,"[mock] response to: If yesterday was Sunday, what day will it be the day after t",
run_006,76,True,True,0.280,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_006,77,True,False,0.305,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_006,80,True,True,0.176,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_006,88,True,False,0.127,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_006,81,True,False,0.481,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_006,87,True,False,0.245,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_006,83,True,False,0.437,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_006,82,True,False,0.507,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_006,84,True,False,0.490,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_006,85,True,False,0.484,1,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_006,86,True,True,0.474,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_006,97,True,False,0.126,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_006,93,True,False,0.361,1,[mock] response to: Tricky: How many months have 28 days?,
run_006,92,True,False,0.390,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_006,90,True,False,0.501,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_006,99,True,False,0.116,1,[mock] response to: Who is the author of The Brothers Karamazov?,
run_006,91,True,False,0.489,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_006,94,True,False,0.488,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_007,2,True,False,0.172,1,[mock] response to: Sky color?,
run_007,4,True,False,0.112,1,[mock] response to: Cat sound?,
run_006,98,True,False,0.388,1,[mock] response to: Who directed the film Pulp Fiction?,
run_006,96,True,False,0.485,1,[mock] response to: Who composed the opera The Magic Flute?,
run_006,100,True,False,0.493,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
run_007,3,True,False,0.439,1,[mock] response to: H2O?,
run_007,7,True,False,0.468,1,[mock] response to: Days in a week?,
run_007,8,True,False,0.502,1,[mock] response to: Fastest land animal?,
run_007,11,True,False,0.185,1,[mock] response to: What is the largest planet in our solar system?,
run_007,10,True,False,0.349,1,[mock] response to: Who wrote Hamlet?,
run_007,14,True,False,0.135,1,[mock] response to: Who painted the Mona Lisa?,
run_007,13,True,False,0.322,1,[mock] response to: How many continents are there?,
run_007,15,True,False,0.136,1,[mock] response to: What is the capital of Australia?,
run_007,16,True,False,0.345,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_007,17,True,False,0.374,1,[mock] response to: Who discovered penicillin?,
run_007,18,True,False,0.327,1,[mock] response to: What planet is known as the Red Planet?,
run_007,20,True,False,0.256,1,[mock] response to: What is the longest river in the world?,
run_007,22,True,False,0.129,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_007,21,True,False,0.436,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_007,24,True,True,0.223,1,[mock] response to: What is log base 2 of 1024?,
run_007,23,True,False,0.483,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_007,25,True,False,0.144,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_007,26,True,False,0.211,1,[mock] response to: What is the derivative of sin(x)?,
run_007,27,True,False,0.405,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_007,28,True,False,0.452,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_007,30,True,False,0.133,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_007,29,True,False,0.433,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_007,31,True,False,0.215,1,[mock] response to: Define entropy.,
run_007,32,True,False,0.353,1,[mock] response to: What does DNA stand for?,
run_007,33,True,False,0.457,1,[mock] response to: What does HTTP stand for?,
run_007,34,True,False,0.395,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_007,35,True,False,0.447,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_007,36,True,False,0.126,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_006,74,True,True,0.326,2,[mock] response to: You are running a race and you overtake the person in second,
run_007,38,True,False,0.246,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_007,37,True,False,0.490,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_007,39,True,False,0.203,1,[mock] response to: What is the default port for HTTPS?,
run_007,40,True,False,0.163,1,"[mock] response to: In Git, which command shows the working tree status?",
run_007,41,True,False,0.229,1,[mock] response to: Hello in Spanish?,
run_007,42,True,False,0.438,1,[mock] response to: Goodbye in French?,
run_007,43,True,False,0.303,1,[mock] response to: Currency of Japan?,
run_006,89,True,False,0.188,2,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_007,44,True,False,0.421,1,[mock] response to: Currency of Vietnam?,
run_007,46,True,False,0.253,1,[mock] response to: Capital of Bhutan?,
run_007,45,True,False,0.466,1,[mock] response to: Capital of Mongolia?,
run_007,47,True,False,0.327,1,[mock] response to: Capital of Liechtenstein?,
run_007,49,True,False,0.197,1,[mock] response to: On which river does Budapest sit?,
run_007,48,True,False,0.368,1,[mock] response to: Which country has the most time zones?,
run_007,50,True,False,0.161,1,[mock] response to: What is the smallest country in the world by area?,
run_006,95,True,False,0.132,2,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_007,51,True,False,0.304,1,[mock] response to: In what year did the Berlin Wall fall?,
run_007,52,True,False,0.311,1,[mock] response to: Who was the first emperor of Rome?,
run_007,53,True,False,0.219,1,[mock] response to: Which empire was ruled by Genghis Khan?,
run_007,54,True,False,0.345,1,[mock] response to: The Magna Carta was signed in what year?,
run_007,1,True,False,0.426,2,[mock] response to: 2+2?,
run_007,55,True,False,0.302,1,[mock] response to: Which civilization built Machu Picchu?,
run_007,56,True,False,0.344,1,[mock] response to: What is the chemical formula for glucose?,
run_007,58,True,False,0.202,1,[mock] response to: What is the SI unit of electrical resistance?,
run_007,57,True,False,0.336,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
run_007,59,True,False,0.278,1,[mock] response to: What is the SI base unit of amount of substance?,
run_007,61,True,False,0.146,1,[mock] response to: At what temperature in Celsius does pure water boil at sea l,
run_007,60,True,False,0.425,1,[mock] response to: What is the speed of sound in air at sea level in m/s (appro,
run_007,5,True,False,0.488,2,[mock] response to: Smallest prime?,
run_007,63,True,False,0.281,1,[mock] response to: What is the name of the boundary around a black hole beyond ,
run_007,62,True,False,0.410,1,[mock] response to: How many pairs of chromosomes do humans normally have?,
run_007,6,True,False,0.117,2,[mock] response to: Pi to 2 decimals?,
run_007,64,True,False,0.274,1,[mock] response to: Atomic number of uranium?,
run_007,9,True,False,0.177,2,[mock] response to: What is the capital of France?,
run_007,66,True,False,0.145,1,"[mock] response to: Read the following passage and answer the question. ""In 1969",
run_007,65,True,False,0.477,1,"[mock] response to: In a 12-hour analog clock, what is the angle in degrees betw",
run_007,12,True,False,0.176,2,[mock] response to: What is the chemical symbol for gold?,
run_007,68,True,False,0.208,1,"[mock] response to: Passage: ""In 1928, Alexander Fleming returned from a holiday",
run_007,67,True,True,0.443,1,"[mock] response to: Passage: ""The Suez Canal, opened in 1869, connects the Medit",
run_007,69,True,False,0.463,1,"[mock] response to: Long context. Passage: ""The Krebs cycle, also known as the c",
run_007,71,True,False,0.271,1,"[mock] response to: Consider this scenario: Alice, Bob, and Carol each have a di",
run_007,70,True,False,0.449,1,"[mock] response to: Long context. Passage: ""Black holes can be classified by mas",
run_007,73,True,False,0.160,1,"[mock] response to: If yesterday was Sunday, what day will it be the day after t",
run_007,72,True,True,0.422,1,"[mock] response to: A farmer has 17 sheep, and all but 9 die. How many are left?",
run_007,74,True,True,0.245,1,[mock] response to: You are running a race and you overtake the person in second,
run_007,75,True,False,0.277,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_007,76,True,True,0.197,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_007,19,True,False,0.449,2,[mock] response to: Who wrote 1984?,
run_007,77,True,False,0.280,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_007,78,True,False,0.210,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_007,79,True,False,0.407,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_007,81,True,False,0.319,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_007,82,True,False,0.261,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_007,80,True,True,0.494,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_007,83,True,False,0.266,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_007,85,True,False,0.181,1,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_007,86,True,True,0.253,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_007,84,True,False,0.457,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_007,87,True,False,0.356,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_007,88,True,False,0.379,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_007,89,True,False,0.295,1,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_007,91,True,False,0.114,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_007,90,True,False,0.460,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_007,92,True,False,0.302,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_007,94,True,False,0.126,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_007,95,True,False,0.111,1,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_007,96,True,False,0.111,1,[mock] response to: Who composed the opera The Magic Flute?,
run_007,93,True,False,0.399,1,[mock] response to: Tricky: How many months have 28 days?,
run_007,98,True,False,0.212,1,[mock] response to: Who directed the film Pulp Fiction?,
run_007,97,True,False,0.418,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_008,1,True,False,0.112,1,[mock] response to: 2+2?,
run_007,99,True,False,0.305,1,[mock] response to: Who is the author of The Brothers Karamazov?,
run_007,100,True,False,0.231,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
run_008,2,True,False,0.184,1,[mock] response to: Sky color?,
run_008,3,True,False,0.149,1,[mock] response to: H2O?,
run_008,5,True,False,0.170,1,[mock] response to: Smallest prime?,
run_008,6,True,False,0.141,1,[mock] response to: Pi to 2 decimals?,
run_008,7,True,False,0.117,1,[mock] response to: Days in a week?,
run_008,4,True,False,0.496,1,[mock] response to: Cat sound?,
run_008,9,True,False,0.290,1,[mock] response to: What is the capital of France?,
run_008,8,True,False,0.436,1,[mock] response to: Fastest land animal?,
run_008,10,True,False,0.423,1,[mock] response to: Who wrote Hamlet?,
run_008,14,True,False,0.155,1,[mock] response to: Who painted the Mona Lisa?,
run_008,11,True,False,0.434,1,[mock] response to: What is the largest planet in our solar system?,
run_008,12,True,False,0.389,1,[mock] response to: What is the chemical symbol for gold?,
run_008,15,True,False,0.241,1,[mock] response to: What is the capital of Australia?,
run_008,13,True,False,0.478,1,[mock] response to: How many continents are there?,
run_008,16,True,False,0.236,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_008,18,True,False,0.156,1,[mock] response to: What planet is known as the Red Planet?,
run_008,19,True,False,0.200,1,[mock] response to: Who wrote 1984?,
run_008,17,True,False,0.408,1,[mock] response to: Who discovered penicillin?,
run_008,20,True,False,0.428,1,[mock] response to: What is the longest river in the world?,
run_008,21,True,False,0.495,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_008,23,True,False,0.388,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_008,25,True,False,0.247,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_008,24,True,True,0.333,1,[mock] response to: What is log base 2 of 1024?,
run_008,22,True,False,0.495,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_008,27,True,False,0.135,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_008,26,True,False,0.335,1,[mock] response to: What is the derivative of sin(x)?,
run_008,30,True,False,0.219,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_008,28,True,False,0.386,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_008,29,True,False,0.405,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_008,32,True,False,0.293,1,[mock] response to: What does DNA stand for?,
run_008,31,True,False,0.378,1,[mock] response to: Define entropy.,
run_008,33,True,False,0.283,1,[mock] response to: What does HTTP stand for?,
run_008,36,True,False,0.113,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_008,35,True,False,0.324,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_008,34,True,False,0.487,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_008,39,True,False,0.228,1,[mock] response to: What is the default port for HTTPS?,
run_008,37,True,False,0.426,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_008,40,True,False,0.226,1,"[mock] response to: In Git, which command shows the working tree status?",
run_008,38,True,False,0.454,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_008,42,True,False,0.155,1,[mock] response to: Goodbye in French?,
run_008,41,True,False,0.443,1,[mock] response to: Hello in Spanish?,
run_008,46,True,False,0.228,1,[mock] response to: Capital of Bhutan?,
run_008,43,True,False,0.439,1,[mock] response to: Currency of Japan?,
run_008,48,True,False,0.137,1,[mock] response to: Which country has the most time zones?,
run_008,44,True,False,0.460,1,[mock] response to: Currency of Vietnam?,
run_008,45,True,False,0.395,1,[mock] response to: Capital of Mongolia?,
run_008,49,True,False,0.140,1,[mock] response to: On which river does Budapest sit?,
run_008,50,True,False,0.173,1,[mock] response to: What is the smallest country in the world by area?,
run_008,47,True,False,0.486,1,[mock] response to: Capital of Liechtenstein?,
run_008,52,True,False,0.152,1,[mock] response to: Who was the first emperor of Rome?,
run_008,51,True,False,0.435,1,[mock] response to: In what year did the Berlin Wall fall?,
run_008,56,True,False,0.224,1,[mock] response to: What is the chemical formula for glucose?,
run_008,57,True,False,0.159,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
